study_id,model_id,assessment_framework,assessment_part,domain,judgment,rationale,evidence_url,reviewer
S-10.2196/25079,M128-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8196363/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/25079,M128-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8196363/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/25079,M128-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8196363/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/fg.2011.5771462,M018-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/fg.2011.5771462,single-pass AI-assisted audit; author sign-off pending
S-10.1109/fg.2011.5771462,M018-01,dataset_transparency,descriptive_transparency,labeling,unclear,Target definition and provenance of labels; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/fg.2011.5771462,single-pass AI-assisted audit; author sign-off pending
S-10.1109/fg.2011.5771462,M018-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/fg.2011.5771462,single-pass AI-assisted audit; author sign-off pending
S-10.1109/fg.2011.5771462,M018-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/fg.2011.5771462,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,applicability_predictors,unclear,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pdig.0001442,M129-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13210372/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.1371/journal.pone.0354510,M130-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13502692/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s22218087,M131-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9654781/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s25072086,M132-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991361/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,applicability_participants,high,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1002/ejp.70313,M133-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13317760/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1186/s12911-025-03305-z,M134-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822141/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2017.2756870,M151-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5718188/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/ncomms14211,M045-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC5316889/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.112842,M136-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13208079/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.112842,M136-01,dataset_transparency,descriptive_transparency,labeling,clear,Target definition and provenance of labels; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13208079/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.112842,M136-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13208079/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.112842,M136-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13208079/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s26103020,M056-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13211154/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/tbme.2009.2039214,M152-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103750/,single-pass AI-assisted audit; author sign-off pending
S-10.1093/neuros/nyaa003,M137-01,validation_transparency,descriptive_transparency,sampling,unclear,Unique participant count and sampling frame; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8184296/,single-pass AI-assisted audit; author sign-off pending
S-10.1093/neuros/nyaa003,M137-01,validation_transparency,descriptive_transparency,target_definition,clear,"Stimulus, behavior, ECAP, or descriptive target kept distinct from pain self-report; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8184296/,single-pass AI-assisted audit; author sign-off pending
S-10.1093/neuros/nyaa003,M137-01,validation_transparency,descriptive_transparency,processing_boundary,unclear,Preprocessing and segmentation boundary; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8184296/,single-pass AI-assisted audit; author sign-off pending
S-10.1093/neuros/nyaa003,M137-01,validation_transparency,descriptive_transparency,validation_design,unclear,Unit of separation between development and evaluation data; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8184296/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41597-025-04733-2,M017-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11985987/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41597-025-04733-2,M017-01,dataset_transparency,descriptive_transparency,labeling,unclear,Target definition and provenance of labels; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11985987/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41597-025-04733-2,M017-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11985987/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41597-025-04733-2,M017-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11985987/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/taffc.2015.2462830,M019-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6430129/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/taffc.2015.2462830,M019-01,dataset_transparency,descriptive_transparency,labeling,unclear,Target definition and provenance of labels; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6430129/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/taffc.2015.2462830,M019-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6430129/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/taffc.2015.2462830,M019-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6430129/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/cybconf.2013.6617456,M013-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/cybconf.2013.6617456,single-pass AI-assisted audit; author sign-off pending
S-10.1109/cybconf.2013.6617456,M013-01,dataset_transparency,descriptive_transparency,labeling,unclear,Target definition and provenance of labels; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/cybconf.2013.6617456,single-pass AI-assisted audit; author sign-off pending
S-10.1109/cybconf.2013.6617456,M013-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/cybconf.2013.6617456,single-pass AI-assisted audit; author sign-off pending
S-10.1109/cybconf.2013.6617456,M013-01,dataset_transparency,descriptive_transparency,validation_and_access,clear,Reuse access and validation information; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/cybconf.2013.6617456,single-pass AI-assisted audit; author sign-off pending
S-10.2196/41992,M138-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9972204/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/41992,M138-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9972204/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/41992,M138-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9972204/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/41992,M138-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9972204/,single-pass AI-assisted audit; author sign-off pending
